bp,A1: VK_Corrielle_1,A2: VK_Corrielle_2,A3: VK_Corrielle_3,A4: VK_Corrielle_4,A5: VK_Corrielle_5,A6: VK_Corrielle_6,A7: VK_Corrielle_7,A8: VK_Corrielle_8,B1: VK_Corrielle_9,B2: VK_Corrielle_10,B3: VK_Corrielle_11,B4: VK_Corrielle_12,B5: VK_Corrielle_13,C1: YG_Corrielle_1,C2: YG_Corrielle_2,C3: YG_Corrielle_3,C4: YG_Corrielle_4,C5: YG_Corrielle_5,C6: YG_Corrielle_6,C7: YG_Corrielle_7,C8: YG_Corrielle_8,D1: YG_Corrielle_9,D2: YG_Corrielle_10,D3: YG_Corrielle_11,D4: YG_Corrielle_12,D5: YG_Corrielle_13
291,18.45662526,222.3096663,476.3597369,711.4243709,662.7553768,629.2755359,562.51859,574.585212,636.6676776,633.7619584,492.1105548,661.4500181,384.6337582,779.1850603,573.5463797,514.5254237,464.2726289,632.7270555,555.9010755,731.1233459,619.6685716,649.2333362,783.727367,740.0910308,979.6910517,577.3672376
292,17.8382091,219.7404817,469.0840918,702.2235795,652.7613701,619.5539809,552.875527,563.9543738,626.5303595,621.6054969,483.4645874,651.0425665,377.8490959,770.8443937,566.5618928,509.4659778,460.4719778,626.5453284,548.1909741,723.5334304,611.6770357,643.8833952,776.5616326,734.8617588,970.8691254,572.790801
293,17.97715803,217.5250428,461.5770481,692.8422476,642.4351837,609.6102499,543.274817,553.5990257,616.5001675,610.2733893,475.041767,641.0252521,371.8522977,761.8600518,559.2558431,504.0169265,456.1764281,620.758111,540.802468,715.9484433,604.3660945,637.5600747,769.425715,730.4879326,961.7198904,568.3339075
294,18.54045066,215.7501745,453.9503607,683.2476875,631.6225446,599.6108371,533.9975979,543.7406823,606.150015,599.9868127,467.1281721,631.4454126,366.3627498,752.2026032,552.3537441,498.6917555,451.6923351,615.1962057,533.9386069,708.3680874,597.1086961,630.3839485,762.4493196,726.2710591,952.7757342,563.8022157
295,19.11375676,214.3815758,446.6456581,673.2985996,620.7838194,589.8916093,525.1846276,534.3450478,597.2913794,590.173659,458.9892482,621.8966575,360.9214084,741.873554,546.3915882,493.7862239,447.2892241,609.3798176,527.347358,700.8650784,589.5071586,622.9044024,755.8202578,721.4352769,944.5453422,559.0913452
296,19.05904328,213.1310765,440.0313613,662.8671139,610.5312987,580.7110871,516.8864583,525.1024973,587.6803157,580.1410724,450.4244189,611.9779095,355.2435334,731.17161,541.3695418,489.123856,443.0221429,602.8586698,520.7038328,693.4407322,581.7007729,615.8626152,749.8352525,715.7150268,937.3491448,554.3663753
297,17.64334504,211.4594445,433.7238882,651.9041883,600.8098208,571.9412733,508.8693079,515.5262871,566.3531296,569.817259,441.4266923,601.8054264,349.3126466,720.6304577,536.5116502,484.5660597,438.7750614,595.4666151,513.9577311,685.8884775,573.9936699,609.7252031,744.75649,709.4385165,930.911296,549.8155646
298,16.87140626,209.6625574,427.0541794,639.5990294,591.0371648,563.0970286,500.5238958,505.475144,549.8539064,559.8145458,432.3788363,591.6005224,343.1495764,710.5144983,530.8136154,480.1978249,434.6094093,587.2804109,507.2944612,677.9935402,566.4676833,604.436419,740.4094386,702.5546685,924.0007736,545.1632133
299,17.14656755,206.3200922,420.4140401,630.0504423,581.5067259,554.5057195,492.0617789,495.8853603,541.1501739,551.1393875,424.1949919,582.024341,337.1443529,701.3584105,524.4260453,476.2468769,430.9057384,579.1656391,501.3207086,670.3495094,559.5920464,600.0235468,736.5809125,695.3593307,916.2425344,540.4639891
300,17.43,201.53,413.39,625.08,571.29,545.02,482.57,486.14,530.92,542.45,416.03,571.36,330.35,691.8,517.18,471.69,427.36,570.79,495.11,661.84,552.25,595.58,732.04,687.07,906.55,535.15
301,17.46,199,404.63,617.98,558.82,532.6,470.72,474.33,519.97,530.95,405.87,556.87,321.29,679.69,508.62,465.02,423.11,560.96,486.67,650.15,542.37,589.67,725.42,676.76,894,528.43
302,17.08795047,197.1953003,398.134396,609.0872146,550.3190667,523.234758,462.8064803,465.8859656,512.4448091,522.0671226,398.5591679,546.286708,314.9500006,671.3716966,503.1724491,459.8865215,419.9225974,554.3641823,479.90087,640.9762393,534.7634056,584.9183141,720.2961316,670.0456724,885.617279,523.5867164
303,16.61673453,195.4242346,392.1395132,600.034419,542.9873717,514.4154916,456.2334169,458.2524596,505.2804041,513.7283485,392.3184307,537.1657744,309.8165175,664.6762546,498.5737833,455.2942887,416.624456,548.7035878,473.3345024,632.2810786,527.7100883,580.2216925,714.7918439,664.6180811,878.4172805,518.8908284
304,16.32498847,193.7113507,385.6525457,591.2232033,533.900427,504.6412606,449.0501963,449.7467361,496.6536031,504.5493714,385.9574565,527.6533301,304.5383351,657.8021269,493.1227097,450.370523,412.4384669,542.3694258,466.2410454,622.9592443,520.0746592,575.0186464,709.1300721,658.8013201,870.0836678,513.235012
305,16.27116884,192.1073095,379.7063484,582.260556,523.8266935,495.354163,442.1537262,441.432782,487.4723299,495.7018622,380.3443144,519.0100703,299.5445429,651.423505,487.3800638,445.54679,407.7688414,536.1317944,459.8443277,614.6121483,512.8481452,570.0990259,705.7788398,653.4616269,861.554121,507.394235
306,16.23761065,190.4482638,374.1289991,573.201304,516.689699,486.4381574,435.3799261,433.095051,477.8561889,487.176595,374.8154379,510.917064,294.2853995,644.9169499,481.4297584,440.5277522,402.8683714,529.8827646,454.2031785,607.2934164,505.794762,565.3711482,703.2956855,648.4115695,853.0159129,501.7126508
307,16.0057045,188.5846557,368.6405172,564.3357534,512.4258227,477.8185031,428.6021242,424.6809144,468.2903008,478.9605274,368.4429826,503.1336982,288.6698995,637.9719581,475.5181955,435.2949431,398.0284145,523.7850172,449.0404254,600.6278167,498.7136058,560.6875858,699.241826,643.3172023,844.8284355,496.4579227
308,15.49898485,186.4563342,363.0671461,555.9268502,507.5694796,469.6732595,421.7824187,416.3631161,459.4987212,471.0031908,361.3158885,495.6032725,283.1000506,630.6250391,469.9960064,430.0864033,393.4616594,518.1747245,443.9845739,594.0694304,491.6687436,555.9981724,692.6078259,637.9167495,837.3463421,491.772931
309,14.88777193,184.1236985,357.2736628,547.9124175,498.9016218,462.1316812,414.676322,408.1228837,451.8161912,462.7863043,355.2133071,488.0399523,277.9950661,622.7519497,464.9621572,425.0129932,389.0785092,512.9930322,438.6422311,586.9204852,484.8138212,551.2618101,685.8845777,632.0415423,830.3325165,487.4817403
310,14.34292846,181.6973494,351.3311485,540.0198485,488.5706794,454.9895449,407.2576532,399.9185479,445.0729555,454.0071208,346.150322,480.315462,273.4615025,614.2064142,460.0936395,420.0420138,384.8634721,507.8083716,432.9557318,579.0614308,477.8197562,546.325915,679.5503497,625.9905365,823.4048725,483.4532189
311,13.96971831,179.3085049,345.4755356,531.987863,479.7241898,447.7981225,399.6859323,391.784001,438.7182751,444.8748604,333.1138149,472.5037958,269.2638447,605.0452237,455.5683762,415.1373495,380.9409228,502.1348311,427.0420741,570.8953126,471.1573307,541.0702496,673.0900767,620.2733307,816.33182,479.5743631
312,13.78919069,177.0805667,339.9898639,523.7484842,471.7901781,440.06699,392.1666124,383.861964,432.0107593,436.1828737,325.35255,464.802236,264.87599,595.6922898,452.1521116,410.3712393,377.4624131,495.7500308,420.9556223,563.1083203,466.153046,535.5816401,666.7526457,615.2564801,809.2214935,475.6521633
313,13.83269134,175.0527222,334.8052945,515.2351808,464.3723688,431.8250093,384.629915,376.1071581,424.575285,428.1900064,320.5104239,457.0294144,259.911051,586.5005995,445.3321538,405.698283,373.8121464,488.673142,414.5269118,555.9457797,456.0068952,530.1448991,660.5428838,610.8871973,802.1547857,471.3706737
314,14.07854667,173.1744794,329.671543,506.4572759,457.137331,423.5170311,377.0996782,368.4655857,416.5985368,420.691586,314.4329044,448.8517211,254.5208366,577.8151288,434.8917573,400.9733087,370.1089482,481.2220541,407.7841636,549.3627216,440.4012515,525.0288059,654.3907825,606.6036634,795.1726177,466.7167601
315,14.38627995,171.3013345,324.3083362,497.5106141,449.5077804,415.7115021,369.8750599,360.9721633,408.7792934,413.2106123,308.3439022,440.015847,249.3962857,569.9460396,428.5191271,396.0011936,367.7073953,473.9556543,401.1829655,543.1659385,431.1211649,520.2642827,648.3167595,601.7394451,788.2485198,462.1024444
316,14.47022478,169.2081478,318.4727237,488.2906016,441.1812022,408.1774556,363.0119838,353.5124472,401.4545056,405.3944006,302.0776494,430.5491404,244.4838239,562.6847589,423.7639611,390.6609153,366.0785831,467.0983094,395.1450699,537.0151943,425.0314205,515.3497235,642.2689575,597.6555526,781.0861478,457.4529022
317,14.18449405,166.8443986,312.2232663,478.8250118,432.280233,400.5377015,356.4249627,346.0345941,394.2743897,397.3105215,295.4757942,420.9632108,240.3226413,555.6015616,417.9686885,385.0366966,363.7821208,460.6234137,389.7907656,530.5767616,418.5104166,509.9561156,636.3279767,595.0612593,773.4489857,453.3236416
318,13.65231633,164.4324231,305.9532036,469.3596087,423.2606049,392.6627999,349.9601724,338.5988283,386.8279158,389.3865868,289.0675707,412.0890786,237.9603025,548.2236129,412.2457399,379.3842416,359.7573955,454.3198829,384.8280169,523.5944656,413.1317044,504.2570387,630.7203759,592.6861322,765.300058,450.7841774
319,13.20227996,162.3406777,300.0391105,460.0655865,414.3861685,384.8145318,343.4312404,331.176467,380.7654381,381.7515796,283.1704964,404.1827891,236.3894521,540.1438733,406.5766882,373.8107755,355.5602973,447.8594998,379.6201354,515.8910327,408.1510546,498.8067422,625.4960477,587.7404449,756.709768,449.1017018
320,13.02715232,160.5919745,294.6145053,451.165957,405.7767759,377.2652802,336.7471461,323.8553819,371.8292776,374.4041128,277.8081289,397.0804945,233.9200401,531.5111181,401.118104,368.4450684,351.9429838,441.2378649,373.802088,507.5520646,402.7532628,493.8808831,620.4433742,580.3484052,747.9037936,446.3718992
321,13.10146251,159.0006287,289.5487191,442.9196217,397.4898379,370.1210082,329.9698877,316.8730696,355.385259,367.3339309,272.7289185,390.3961064,229.5481458,522.8168957,396.3723581,363.4791031,348.4118028,434.631764,367.4485048,498.9343017,396.7340134,489.2796648,615.155046,573.0370485,739.2532667,441.1556233
322,13.25736413,157.7065763,284.5585631,435.4416982,389.6326804,363.2044521,323.3445886,310.4918903,343.8550873,360.6251114,267.4893823,383.8116606,224.8032265,514.1792628,392.3488243,359.0916195,344.8684486,427.8761536,360.9657362,490.5123347,390.0311081,484.393324,609.2456873,566.2780901,731.1300956,435.4810414
323,13.4157401,155.0256677,279.3652081,428.3238978,382.1222075,356.1832143,317.0916452,304.4921917,338.0938983,354.13224,261.8051803,376.9300885,220.2265433,507.4205894,388.5001078,355.0568367,341.1102002,422.4658213,354.4615391,482.366038,382.5720665,478.7982247,602.5582688,560.2300246,722.8178931,430.356799
324,13.58088233,150.128905,273.8655204,420.920273,374.7623619,348.8180727,311.3051403,298.3983876,331.2164934,347.5660142,255.7204482,369.4591618,215.4751629,504.0196831,384.135964,350.9002842,336.8909682,419.746492,347.8524779,474.3620298,374.4505548,472.539624,595.2712639,554.9323879,714.3056818,425.5699109
325,13.74486151,147.2586642,268.3314688,412.9386071,367.4342855,341.2774838,305.8462637,292.0116472,324.4385332,340.7505567,249.7094151,361.5603705,210.7393987,501.38631,379.0775998,346.2956804,332.2349918,417.5912921,341.2580256,466.5996695,366.2304093,466.3205761,587.9735887,549.9160965,708.8817902,421.0078063
326,13.82605716,146.0666087,263.0625337,404.5448957,359.9355563,333.7291781,300.257723,285.4116823,318.0973885,333.6857827,244.0053493,353.6311811,206.1483796,497.0010626,373.5782444,341.2634349,327.4077719,414.1652074,334.9640518,459.2172577,358.453147,460.6876534,581.1137578,544.8464097,705.7757523,416.4248564
327,13.75274637,144.4014295,258.2317201,396.1703011,352.0799021,326.2650178,294.1216403,278.7897736,311.6145515,326.5410394,238.5620963,346.026714,201.7774079,490.2830815,367.9777371,336.0674097,322.7511017,409.1708225,329.2281246,452.2720169,351.4615422,455.8614122,574.927906,539.6001938,701.8830822,411.6590465
328,13.55789804,142.6080111,253.7715776,388.280152,343.8639797,318.9107019,287.4635054,272.2873306,305.070786,319.6267758,233.1766593,338.8068725,197.7405932,483.365888,362.3731969,331.0565725,318.5015303,404.1244285,324.07112,445.6491317,345.3060289,451.7127358,569.435663,534.2146626,695.2039045,406.8729038
329,13.31900869,140.8358756,249.3799898,381.1289649,335.6258304,311.7575413,280.7054933,266.0231358,298.632582,313.1823727,227.9373589,331.81114,193.9858712,476.6209975,356.7346171,326.3995428,314.6663706,398.8895372,319.2643123,439.1289433,339.9144656,448.0414221,564.3931553,528.6560004,687.5327615,402.1763639
330,13.0570354,139.1066392,244.6808405,374.6048227,327.7344653,304.8392605,274.2101152,260.0260951,292.3649709,307.2089981,222.8162416,324.7794572,190.2567397,469.6781871,351.0203488,321.9598701,311.1080144,392.81229,314.4706813,432.4995819,335.0409812,444.5628972,559.3448708,522.8551936,680.4964502,397.5021243
331,12.68921634,137.5648051,239.4323442,368.2128979,320.3551622,298.0845977,268.0014117,254.209713,286.1619778,301.4121235,217.6326364,317.511574,186.169539,462.5014679,345.2696242,317.3219444,307.6449309,385.8502504,309.4075977,425.6779551,330.2544665,440.8883704,553.7776226,516.8094918,673.0564542,392.6284772
332,12.16209086,136.2004221,233.9688099,361.5780162,313.507398,291.6134841,262.0778316,248.5381465,279.8523217,295.5159721,213.4860155,310.2582816,181.6977257,455.0224516,339.6800527,312.3547362,304.2195015,378.4330352,304.1448792,418.9030105,325.2108486,436.6400168,547.7222473,510.8336098,665.1650622,387.6231908
333,11.51020698,134.927852,228.8239054,354.4998112,307.0318152,285.5267378,256.4443995,243.0039034,273.3103707,289.2749486,208.4762556,303.3401434,177.0300669,447.2653431,334.2908032,307.2412519,300.6905438,371.2250407,298.8574323,412.343918,319.6752363,431.5286898,541.5138107,505.1089942,657.0842159,382.6847801
334,10.85879621,133.6464163,224.4321511,346.9600771,300.6376961,279.7653259,251.1145306,237.6151303,266.5527728,282.5389294,198.9483096,296.9156256,172.435679,439.4033519,328.9074822,302.3544851,296.7614582,364.8956331,293.6668651,405.8913935,313.5829464,425.4453659,535.5067405,499.4869904,648.8992623,378.0009124
335,10.33705529,132.2776327,220.8072217,339.1153964,294.1598187,274.0609307,246.1036785,232.4119039,259.8850546,275.505585,191.3964215,290.9083067,168.1034812,431.6578456,323.4426956,297.8239228,292.1540534,359.6814845,288.5699876,399.1909009,307.2378227,418.6492356,529.585494,493.674317,640.6013899,373.5972902
336,9.993931261,130.8328396,217.5755971,331.3003527,287.6187379,268.3277915,241.3038055,227.3931876,253.7340353,268.5878164,187.6889245,285.0677473,164.1896438,424.1916346,318.0898471,293.4315224,287.0054968,355.2525301,283.5283262,392.2093089,301.0736865,411.657142,523.4950024,487.5673375,632.1131358,369.4018971
337,9.758995705,129.3859827,214.100157,323.9013644,281.1378078,262.5240251,236.4697651,222.5122839,248.4220064,262.1717238,183.8111752,279.0779336,160.778865,416.996841,313.1949112,288.786876,281.8517074,350.8343602,278.4878799,385.0918757,295.4391233,405.0228563,517.051166,481.2878515,623.3862374,365.2517858
338,9.435621194,127.9419805,209.7892917,317.0412589,274.7017736,256.1198744,231.3261991,217.7359624,243.7736694,256.1619421,180.3212205,272.7936349,157.7466804,409.7426507,308.7976554,283.8301892,277.2057562,345.6672777,273.3578826,377.4745624,290.2988031,398.9053879,510.3476791,474.9814019,614.6359578,360.868386
339,8.989685384,126.3940407,204.6561343,310.7114735,268.3035086,250.5560441,225.9534894,213.0954836,239.4179683,250.3672369,177.4324014,266.4976074,154.923018,402.3482346,304.7160223,278.6433716,273.1634081,339.6625003,268.1883895,371.0663745,285.5484569,393.3546527,503.704841,468.8092792,606.3944034,356.1820334
340,8.563713115,124.5431541,199.2429221,304.684322,261.942865,247.5025013,220.6776337,208.5558486,234.9242015,244.6496276,174.4045042,260.66836,152.1493954,394.9468083,300.6515995,273.8118263,269.4198905,333.2846902,263.0702947,367.6750131,281.0311647,388.3613731,497.3994758,462.8243777,599.0190454,351.3133672
341,8.367843369,122.182572,194.249749,298.3567662,255.5866134,245.1104312,215.7236761,203.8104876,229.9431725,239.0100167,170.7917262,255.4788104,149.3040783,387.5988277,296.341774,270.8678135,265.5018944,327.0878298,257.9175262,365.0522681,276.4486924,383.8187382,491.2762415,456.803144,591.9045543,346.4129915
342,8.486210479,119.4990507,190.1387774,291.4809938,249.4606376,241.1845207,211.1413259,198.7309566,224.6949507,233.6070387,166.5909176,250.728642,146.3008906,380.4212521,291.7970597,269.2843261,261.4243723,321.4860193,252.7564007,360.6732933,271.6606055,379.651323,485.2711586,450.7732344,584.3719247,341.66455
343,8.708418606,116.853693,186.921992,284.2764556,243.7626732,235.2617463,206.8131882,193.3658401,219.5118975,228.5138175,162.0729601,245.9894883,143.0022739,373.5326666,287.180863,267.2838034,257.5150854,316.5666466,247.6616797,353.9232359,266.6690374,375.7653865,479.3729916,444.9685833,576.1619872,337.1660938
344,8.504115968,114.5128538,184.0361962,277.3659847,238.2999531,229.7617915,202.4940712,187.8460083,214.4042806,223.4713135,157.5535524,240.8150677,139.1735849,366.969059,282.6257658,263.5544839,254.0608687,311.9409942,242.6242019,347.2530266,261.5313728,371.9660829,473.4725239,439.626986,567.7691208,332.7981747
345,8.108691187,113.0077552,180.9146781,271.2131788,232.7596665,224.9304388,198.0295333,182.2988029,210.3364828,218.2279254,153.1596437,235.0934612,134.9002992,360.7450369,278.1786177,258.9087966,251.0393274,307.1130254,237.5602794,341.0937432,256.2349349,367.9921755,467.3942757,434.6104794,559.8433335,328.3370706
346,7.90256965,111.3668559,177.2752674,265.8309808,227.0938836,220.0992019,193.3612069,176.7783216,205.6522536,212.7763541,148.9190707,229.0000523,130.5963922,354.7634876,273.7776095,254.5137688,248.1966257,301.793827,232.4358531,335.0590748,250.7401593,363.6006485,461.0647261,429.5683086,552.6883979,323.6143913
347,7.871156503,106.9865941,173.2497205,260.6784195,221.7099626,215.0736405,188.4959458,171.3788103,195.7024001,207.4365958,144.8335466,222.9125422,126.8705476,348.7484495,269.2333869,250.4958571,245.1459551,296.0966783,227.3417855,329.2414463,245.0344682,358.6542761,454.6259697,424.1494,545.960863,318.62526
348,7.925125348,102.9446513,169.0273799,255.262019,216.8727291,209.7210742,183.4035299,167.0006795,187.1417047,202.3703729,140.8150038,217.2057762,123.878767,342.3760371,264.2646965,246.81454,241.5300748,290.3300153,222.349526,323.5040403,239.1779255,353.2298122,448.28611,418.3145824,539.0619066,313.4588456
