bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16
268,1314.870434,1024.476215,1366.942197,1371.656131,1329.988337,1261.189596,1165.473382,1225.663227,1217.576339,1270.724349,1094.453478,1307.146603,1262.092774,959.2932871,1114.112958,984.0580107,1158.531728,1153.556459,974.8099286,988.715372,995.7989892,710.3875959,1102.103564,1063.061953,880.2505912,893.1238464,917.4168784,284.277962,55.83870825,720.4229804,6.892507446,62.60987596
269,1309.598911,1020.895241,1359.884177,1367.415725,1324.811205,1254.371168,1159.615571,1221.499465,1211.855028,1264.895887,1087.137467,1303.075452,1257.204075,943.1507739,1106.313543,976.2475825,1151.166537,1146.353788,970.4811413,982.3730802,988.9046252,698.3421553,1094.726248,1057.764278,874.8549979,887.8611143,912.757501,283.4816008,55.98082985,713.926242,6.31641444,61.6366106
270,1304.267151,1016.357449,1352.39753,1362.835037,1318.62445,1248.240096,1153.55158,1216.89772,1204.439321,1258.323512,1079.723088,1298.82169,1251.852595,934.5992971,1097.80901,968.6027792,1143.378716,1138.754412,965.076993,975.6715432,981.290274,687.6232376,1086.784883,1055.013114,869.8031777,882.9681937,908.7501179,281.8817326,56.01877366,707.7138326,5.783928492,60.74374454
271,1298.67455,1010.995073,1345.488099,1358.177527,1311.152282,1242.007187,1147.607938,1211.95184,1196.516186,1251.241581,1071.98888,1294.100029,1246.083106,923.7395074,1089.185906,961.1385227,1135.218632,1130.968894,958.6150444,968.3075216,973.0065226,676.7126597,1078.344769,1051.391274,865.1139614,878.0256351,904.8764565,279.434168,55.80463671,702.1029818,5.558961266,59.96115077
272,1293.109387,1005.399271,1339.449051,1353.746008,1302.855874,1235.200785,1142.110974,1206.968274,1189.521236,1244.080047,1064.113612,1289.095211,1240.221921,912.8190524,1081.290883,953.9381985,1126.963827,1123.527664,954.3325008,960.1379502,964.4720775,657.0763333,1069.848297,1045.584502,862.2359744,872.6724472,900.3122768,276.5212669,55.33419633,697.1891594,5.559726009,59.37125399
273,1287.720326,999.4421539,1333.669586,1349.56661,1294.210972,1227.313322,1137.165412,1202.191454,1183.526945,1236.984436,1055.938175,1284.004892,1234.318709,901.7838089,1074.09775,946.9427381,1118.563692,1116.566923,951.4436046,951.3168834,955.7280098,641.2158648,1061.600125,1039.037739,860.4070909,866.7994929,894.492234,273.6529724,54.80133932,692.4427766,5.609273541,58.86682495
274,1282.429413,994.3844615,1327.529701,1345.52747,1285.577782,1218.246345,1132.620223,1197.888489,1177.792558,1230.134669,1047.326878,1278.959249,1228.270518,890.3235004,1067.151382,940.1931351,1110.083895,1109.950387,947.0037591,942.3262115,946.913767,632.9021731,1053.701443,1032.259855,857.3790766,860.5591735,887.5760731,271.2021895,54.4130083,687.25384,5.566216915,58.23101065
275,1276.861836,991.8239497,1320.729236,1341.321577,1277.114538,1208.365697,1128.047979,1194.191244,1171.421529,1223.689665,1038.388421,1273.94101,1221.946071,879.0948656,1059.913085,933.7371757,1101.760886,1103.343986,939.2649609,933.6121111,938.3528435,623.1169774,1045.888959,1024.371007,851.5665745,854.0971591,880.3117774,269.2109558,54.21063342,681.2673699,5.431604897,57.27835556
276,1270.32232,989.781669,1313.095416,1336.274129,1268.679612,1198.155585,1122.825132,1190.696819,1164.009544,1217.370495,1029.458852,1268.68955,1215.283739,868.2980503,1051.956753,927.2301208,1093.610239,1096.239161,930.9444195,924.9332437,930.1504306,613.1161595,1037.373998,1015.775163,844.71366,847.1137701,873.3301494,267.2951252,53.93779707,674.4976903,5.42443751,56.02372884
277,1262.632921,986.1750187,1304.850867,1330.212694,1260.130373,1188.442502,1116.980046,1186.753045,1155.89765,1210.95608,1020.945599,1263.038211,1208.543824,857.37108,1043.427319,920.3597709,1085.447871,1088.525209,922.725337,916.1714571,922.0624008,603.3533784,1028.07714,1007.368388,837.6416656,839.6132888,866.9363193,265.2104955,53.36878787,667.432983,5.634639456,54.59891086
278,1254.21,980.83,1296.32,1323.02,1251.35,1179.32,1110.9,1181.77,1147.67,1203.7,1012.69,1256.78,1201.86,847.2,1034.6,912.85,1076.79,1080.44,914.44,907.36,913.49,593.37,1018.41,999.65,830.6,831.96,860.99,262.94,52.49,660.52,5.95,53.1
279,1245.871435,975.3965697,1287.68508,1315.115968,1242.08077,1170.481471,1104.873878,1175.553349,1139.526319,1195.211387,1003.87921,1249.651183,1194.98832,837.9948127,1025.510901,904.5389046,1067.090073,1072.432858,906.6284093,898.6129518,903.860476,583.4170489,1008.807867,992.3392034,823.9591556,824.725416,855.0176047,260.6270234,51.51902026,653.8589222,6.139381332,51.59134237
280,1238.347157,969.9031606,1279.049152,1310.013009,1231.772512,1164.638715,1098.780949,1168.685087,1130.895856,1189.370318,994.2867306,1241.757904,1187.752668,819.1588989,1016.075503,895.7899694,1056.720341,1065.046055,899.3329367,890.1913015,893.7469571,573.9039989,999.3661952,984.9596222,817.4456555,818.387983,848.7898324,258.4006921,50.66419436,647.5518188,6.138429695,50.44002792
281,1231.308159,964.1581654,1270.174452,1307.321767,1223.340468,1161.417151,1092.341409,1161.721147,1123.814558,1186.071712,984.1668273,1233.235957,1180.116122,799.488972,1005.910268,886.85171,1046.21829,1057.969452,892.0474626,881.9182035,883.9337467,564.0729816,989.7670815,977.2816332,810.4639654,812.8385728,842.2633309,256.1504514,50.01908457,641.5842359,6.085018011,50.09054381
282,1223.805983,958.057517,1260.832115,1303.791029,1219.065409,1157.235215,1085.512979,1154.878807,1120.024059,1181.872153,973.9777747,1224.283993,1172.204731,790.8669492,994.7809621,877.8074531,1035.972541,1050.375742,884.2956668,873.4275906,874.9610762,554.1451919,979.8306971,969.4182829,802.7184646,807.5376068,835.6381104,253.6825606,49.55790115,635.8331886,6.14485895,50.65490482
283,1215.236627,951.4166479,1251.243628,1297.705741,1215.206479,1148.62439,1078.740549,1147.972383,1116.717096,1174.667887,963.9971539,1215.299355,1164.25837,782.4532245,983.1283954,868.6815455,1026.091722,1041.722663,876.210069,864.6404383,866.9062095,545.7317136,970.089514,961.6368622,794.7100619,801.8719127,829.3202355,250.9845395,49.16204889,630.0933473,6.307045776,51.55275951
284,1205.693105,944.4215069,1241.572163,1290.67963,1208.466934,1137.509063,1072.204441,1140.54526,1110.412743,1166.707652,953.7574423,1206.619586,1156.272342,773.3832434,971.4798939,859.0517194,1016.17749,1031.92958,867.8706626,855.4840307,859.2439961,529.0511584,961.0303064,953.5583884,786.984017,795.1457139,823.1522964,248.1631355,48.64596051,623.9199551,6.483970088,51.90119592
285,1195.969543,937.6381264,1231.985889,1283.752008,1199.624972,1126.006105,1065.887631,1132.649431,1101.517304,1159.150482,942.9456337,1198.719258,1147.873457,764.8433415,960.4034125,848.8055672,1006.007757,1021.38008,859.3041706,846.1536505,851.3528785,508.7483951,952.0915714,944.8373862,779.969949,787.1492002,816.817965,245.3889645,47.9532284,617.0869859,6.600151634,51.19768534
286,1187.028672,931.5305543,1222.507548,1276.470859,1191.651102,1114.62269,1059.54384,1124.911199,1093.124077,1150.841081,931.6631305,1191.950994,1139.637218,755.693216,950.2224536,838.3028101,995.6547662,1010.769626,850.5373267,837.0036075,842.6940088,498.9692926,943.0274278,935.4497431,773.8247622,778.262735,810.1336522,242.8057477,47.21490655,609.6682442,6.621112954,49.62767942
287,1178.994085,925.627216,1212.690825,1268.990979,1183.667934,1104.181949,1052.573943,1117.86617,1084.985306,1141.477429,920.0219974,1185.868569,1134.872903,745.43901,940.5141227,827.9143142,985.0804097,1000.709611,841.6644142,828.0630149,832.7824322,490.3448978,936.7370736,925.542964,768.2343433,769.0710927,803.1498308,240.402254,46.64397604,601.7606979,6.531303716,47.96226734
288,1171.525708,919.3193254,1202.444992,1261.499993,1175.419286,1094.748949,1044.76792,1111.623137,1076.896528,1131.263727,908.2948855,1179.80121,1132.223101,734.2948161,930.9230818,818.0445169,974.5469931,991.0442196,833.1602478,819.292529,822.0773556,481.0177139,932.8054024,915.6630259,762.8449293,760.1343842,796.123979,238.1012114,46.28507869,593.7152607,6.282284044,46.78285695
289,1164.03,912.22,1191.94,1254,1167.15,1085.74,1036.28,1105.82,1068.59,1120.66,896.69,1173.1,1128.43,722.95,921.2,808.8,964.22,982.87,825.26,810.45,811.37,472.85,927.27,906.25,757.37,751.61,789.06,235.78,46.05,585.81,5.8,46.12
290,1155.943511,904.3507414,1181.445685,1246.341782,1158.917107,1076.410521,1027.48094,1099.866731,1059.518031,1110.285524,885.3219098,1165.361918,1122.099791,712.010817,911.1829254,799.9272975,953.9624058,978.395261,817.6134757,801.1932832,801.1680582,464.7450637,916.2079199,897.3280815,751.6901168,743.1855823,781.602342,233.3359879,45.79332755,578.0693141,5.059963137,45.47736527
291,1147.297914,896.2028914,1171.411037,1238.53057,1150.943119,1066.556873,1018.858522,1093.657807,1050.142807,1100.917774,874.6983524,1156.778063,1114.911097,700.9888487,901.0033666,791.4288202,943.8650552,975.3093007,809.8807459,791.8322542,791.6633339,456.5111199,903.8838736,888.8686335,746.0712536,734.7178712,773.8202219,230.8690373,45.35045709,570.6050187,4.270130654,44.46929012
292,1138.282425,888.127704,1161.843892,1230.401856,1142.95673,1056.056395,1010.418165,1087.080076,1040.90669,1092.584238,864.8672179,1147.441516,1107.258009,691.3848279,890.4862759,783.0504959,934.0477618,969.9353045,801.7222862,782.5940915,782.5427861,448.1387169,892.257643,880.5598685,740.5113411,726.2846234,765.9660455,228.3799124,44.56318614,563.4112932,3.6509887,43.13199054
293,1129.170047,880.3634972,1152.47689,1221.865917,1134.379434,1044.997855,1001.953668,1080.040022,1031.941067,1084.721118,855.4744359,1137.414057,1098.619692,680.4281682,879.5213572,774.4124016,924.7399328,961.02064,792.9792151,773.4115183,773.3538687,439.4051623,880.7400822,872.0631307,734.7629176,717.8384422,758.3140375,225.7815286,43.39682262,556.4464071,3.282951132,41.82385242
294,1120.27403,873.173217,1143.113862,1213.245578,1124.838595,1033.877937,993.5380425,1072.647239,1023.101423,1076.702226,846.1399362,1127.057599,1089.430502,658.6042009,868.6134072,765.3685715,916.2730475,951.6588634,783.8414678,764.0069408,763.9514451,430.231858,869.7941577,863.362345,728.6179759,709.3376663,750.9927342,223.0528957,42.04227728,549.7332713,3.039012483,40.90303674
295,1111.280862,866.2199405,1133.195485,1204.739821,1114.291926,1022.749218,985.1767335,1064.902631,1013.875356,1067.862969,836.3474972,1116.875426,1079.673081,641.6277954,858.0903455,755.9274316,908.0958412,941.7580468,774.4243974,754.1835604,754.1212641,422.5945098,859.3700371,854.4150838,721.9461952,703.3463316,743.6085583,220.3330799,40.70411158,542.9355885,2.788884209,40.21155026
296,1101.922915,859.0812885,1122.613173,1196.47226,1103.329944,1011.684403,977.0367987,1056.904146,1004.125285,1058.106418,826.0215335,1107.475675,1069.650776,634.1352235,848.1042018,746.4755032,899.5668983,931.0812945,765.0546115,744.3698059,744.048085,412.3010895,849.5402839,845.4385328,714.9899633,700.1632506,735.9419796,217.7956177,39.47623558,535.9234144,2.597145573,39.42079933
297,1092.128824,851.4863842,1111.685929,1188.262413,1092.616657,1000.715569,969.1987354,1048.714384,994.1621577,1047.791239,815.2994934,1099.229345,1059.861993,624.8530717,838.4267609,737.4408155,890.2513129,920.4583633,756.0311986,735.124567,733.9908468,395.2721752,840.3707137,836.6047833,708.1124462,696.5988004,728.0203633,215.4053511,38.35856369,528.788034,2.680976281,38.40102272
298,1081.789489,843.3705258,1100.456873,1179.345677,1081.781422,989.4302785,961.1254881,1040.067164,984.2963711,1037.092255,803.7811392,1091.634596,1050.050731,614.9134477,828.26203,728.59749,879.8642265,910.4626039,747.0380069,725.911928,723.4062845,384.5312752,831.1176711,827.3687193,701.1640895,689.4032649,719.711826,212.6992087,37.39253015,521.4061479,3.128673282,37.51421631
299,1072.230119,835.9799284,1090.164646,1170.575837,1071.784555,979.0246038,953.4572506,1031.966893,975.8866326,1027.384216,792.7282296,1083.68497,1041.020196,605.9289477,818.6495299,720.7208085,869.99269,902.3347863,738.8643016,717.2223366,713.1437601,378.6785262,822.3484998,818.5092945,694.7368759,681.1488934,712.0093201,209.8461126,36.69322285,514.4851727,3.713675174,37.15469718
300,1062.18,828.16,1078.98,1160.48,1060.47,967.64,944.32,1023.19,967.58,1017.28,780.58,1075.63,1030.91,596.07,808.12,712.37,859.01,894.54,730.09,707.11,701.73,370.57,812.14,808.78,688,672.54,703.67,206.69,36.2,506.73,3.98,37.24
301,1049.04,817.32,1063.94,1146.72,1044.48,952.05,931.07,1011.49,956.39,1004.11,764.65,1069.58,1016.98,583.24,793.91,701.13,843.59,883.99,718.38,693.08,687.09,359.73,797.88,796.23,679.63,660.77,692.46,202.96,35.7,496.26,3.61,37.12
302,1039.866822,809.1954013,1053.820057,1137.460387,1032.884171,941.0184635,921.8407332,1003.438235,947.8742968,995.2714626,753.9911075,1066.04098,1007.251338,574.7319567,783.6882393,693.1403717,832.2247205,875.9944094,710.2132137,683.4457305,677.8170055,351.8800622,788.1069203,787.9365858,674.2582491,652.5603022,684.7578825,200.7063731,35.39175445,489.3887771,3.124112755,36.44636543
303,1032.08034,801.9201847,1045.658924,1130.25643,1023.017065,931.7045577,914.6072996,996.7685393,939.8809242,988.3140593,745.3941038,1060.722634,999.1267471,568.0855944,774.6921301,686.4125307,821.1918578,868.5902901,703.2138473,675.5025836,670.6773404,345.1719725,780.1965682,781.0657464,669.9509658,645.6235242,678.479127,198.9053136,35.12230399,483.9915298,2.744839654,35.40965763
304,1022.669765,793.780715,1036.161469,1122.373946,1012.181828,921.1345491,906.9263083,989.1425362,930.439294,980.5998437,735.6083932,1052.370422,989.9304064,560.3668848,764.3822737,678.4381935,809.3721737,859.8783406,694.9875085,666.4457409,662.3307477,337.9733055,771.1584888,772.7987063,664.8521215,637.616862,671.4440371,196.6871134,34.71234218,477.6510006,2.496967953,34.31939911
305,1012.378733,786.170899,1026.216437,1114.77379,1002.14109,910.6507351,899.7655149,981.5186088,920.8394799,973.0435634,726.0119917,1044.224882,980.9749135,552.1422834,754.4566716,669.7071577,802.4031977,850.9091848,686.5402293,657.5832249,653.8298016,331.5403631,761.8923199,764.1588021,659.7092908,629.6516174,664.6104733,194.5044317,34.11226841,470.9158181,2.330125744,33.44498731
306,1004.315695,779.2905584,1015.886966,1107.106703,992.9533165,900.2266834,892.7419329,973.8182338,911.5748792,965.3255406,716.7015565,1036.243215,972.3616645,545.037149,745.2260403,662.6238311,798.3101407,841.831375,678.0529771,649.1371866,645.3865206,325.5600339,752.3450078,755.6243839,654.7860624,621.8606324,657.9296167,192.587581,33.36110709,463.9964673,2.18835904,32.82153022
307,999.9065276,772.7899457,1005.206431,1098.715871,984.0124403,889.435836,885.173375,965.7113549,902.8063131,956.8114287,707.3797514,1027.492602,963.7495566,537.4976117,736.3407399,658.4139374,793.0351074,832.4602005,669.431072,640.8789054,637.0008529,319.8549108,742.3684737,747.0148308,650.1014804,614.0426846,651.036936,190.9422082,32.59204214,457.0943958,2.046872964,32.33578296
308,996.2604144,766.296058,994.8337411,1089.456525,974.8800827,878.2515367,876.9246169,957.2036261,894.7367686,947.3065985,698.097218,1017.880713,955.004792,523.1398517,727.4026256,655.028607,784.5834912,822.7608393,660.7802961,632.6860618,628.9963191,315.1944502,732.4279059,737.7752528,645.6584616,606.2041856,643.8297698,189.3777637,32.03260484,450.6883478,1.931241227,31.78036289
309,990.60862,759.6219075,985.1127105,1079.535367,965.3079614,866.8510567,868.2589072,947.8826939,887.2170004,936.9234241,688.9381247,1007.697073,946.1735743,507.9169613,718.1487566,649.5619705,774.7529671,812.8595153,652.2082194,624.5315111,621.3391428,307.9955788,722.9560023,729.9100998,641.3210649,598.4027955,636.4181521,187.6479952,31.75792056,444.796161,1.823771401,31.04425654
310,981.9649323,752.7429437,975.9616161,1069.338821,955.2045615,855.5089799,859.63804,938.2873925,879.8218787,926.0007787,679.8825346,997.4077421,937.3981692,499.7983569,708.4789165,640.5430203,766.0555592,802.9751651,643.7776515,616.4673974,613.6793976,296.1092284,714.1338313,725.3811666,636.8494369,590.6791131,629.0019166,185.5443466,31.68347608,439.1313509,1.696537945,30.12007551
311,973.0620988,745.7700067,966.768957,1059.25916,944.6324205,844.5001372,851.5066209,931.919547,871.9607927,915.0713654,670.6416706,987.4739614,928.8281109,492.8299943,698.5115725,630.9588459,757.4661476,793.3411373,635.4573511,608.6150062,605.4528705,287.4702392,705.6185932,722.0642986,631.9455289,582.9842609,621.7232896,183.0172269,31.55726539,433.3649587,1.570038169,29.11084342
312,964.68,738.72,957.16,1049.5,933.74,833.98,844.01,928.63,863.35,904.63,660.96,978.06,920.55,484.54,688.43,622.01,748.27,784.06,627.14,600.91,596.51,283.03,696.96,717.14,626.42,575.29,614.54,180.11,31.23,427.43,1.5,28.1
313,955.7222075,731.5223319,947.1324821,1040.05938,922.7288679,823.9570851,836.956873,925.1436404,854.0678982,894.9842781,650.7596749,969.0728103,912.5577631,476.7698019,678.4237605,613.0214843,738.5514047,775.0922547,618.6783586,593.1311161,587.1832033,277.8533569,687.7716763,708.8412783,620.2407359,567.6352411,607.2760696,176.9355716,30.71443059,421.4682088,1.543617727,27.1384188
314,946.1384997,724.1452826,937.0879734,1030.745652,911.8082598,814.2515512,829.8006961,919.5402147,844.5232874,885.9221964,640.4170738,960.3773459,904.6850547,469.3521167,668.6068778,604.2113107,728.6109047,766.2733135,609.972804,585.092708,578.2200396,272.2618227,678.000741,699.6331047,613.6117255,560.2066846,599.8082061,173.6591493,30.23344902,415.5575564,1.672498034,26.27200246
315,936.2977359,716.634935,927.2698889,1021.343946,901.1455787,804.6851265,822.0060777,911.9354553,835.0514997,877.0372651,630.4604474,951.8173362,896.6269408,461.9197821,658.9717437,595.9035209,718.809673,757.3841644,601.0852297,576.8214483,570.0457103,266.934219,667.826407,691.1006736,606.8392132,553.131544,592.1487518,170.3792049,29.92183753,409.6699638,1.822067296,25.54736621
316,926.713844,709.1070903,917.5922647,1011.687239,890.8528622,795.1496541,813.2569126,904.1503474,825.7614193,867.9262099,621.3748227,943.2341353,887.9789515,454.5072764,649.4055005,588.2226427,709.4546795,748.2130234,592.2701893,568.578193,562.4993964,261.4230075,657.611258,682.6334844,600.2666442,546.3829706,584.4539061,167.1168749,29.71770282,403.6925591,1.910156345,25.00722807
317,917.7496275,701.6102013,907.839665,1001.733254,881.0200497,785.6139642,803.8596387,896.1971576,816.5054172,858.6815582,613.095416,934.5468561,878.4548476,447.1199702,639.9031461,581.0492085,700.430906,738.7689934,583.8660598,560.5721539,554.9407545,255.8093458,647.7480606,674.3898821,594.1422161,539.6973192,576.8688372,164.002271,29.38230315,397.6415048,1.854498073,24.65760978
