bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,A9:,A10:,A11:,A12: Std_1,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,B9:,B10:,B11:,B12: Std_2,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,C9:,C10:,C11:,C12: Std_3,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16,D9:,D10:,D11:,D12: Ladder
60,10.331222911646474,10.277943596372337,16.1701021080371,12.842512490701953,9.063680534864528,9.296052534219728,17.42987871040552,14.06078389102508,6.053069106418844,3.6514273231355774,5.73648092171395,8.831012144098892,11.781386065758104,7.5081648376490575,10.482406615591987,2.151027859604581,7.723543623224973,4.473116168536827,5.816644780887229,5.870415540837611,4.309129906467805,3.151209550218254,2.994833175347902,4.974236903756576,8.126939554488464,14.619800230885883,3.599016584233497,3.9182948638265014,5.825957332714472,3.9184300377493546,8.377460455088276,11.555215613914163,5.628454646281567,7.87519267789018,3.6384642599160646,8.424541486814151,4.470849059837746,5.846366398355113,4.827986199914593,5.3822309970685565,7.642582490394321,7.9867943881065795,3.3256055797844244,6.412763851514186,4.296512290031276,5.919475318397177,7.211080459681791,4.528163111656211
61,9.53997632174254,10.835009229102713,17.150197085566443,13.6999742465442,10.553078841146776,9.23046542531713,17.306768111097153,14.85062423567191,6.906841182618548,3.746214442155179,6.099858159709115,7.474315909815936,11.519606771773345,6.810510984694318,9.968930762008391,2.038978722589697,8.319767820013595,3.977736724448675,4.797329793640385,5.582503113562647,4.032711061678258,1.8134368728632793,4.210223093053869,5.505876462778989,9.39811099987934,13.976692200206154,3.5703395805061193,3.7204259823926282,5.028702920537349,3.474649832151662,7.28413459830534,10.332739208234718,5.759438381782526,6.224171385871257,4.116099631321309,8.1382012722635,3.0505574852067614,6.094489262256324,5.142637324522888,5.081383899087245,7.17378569554977,6.471422887628389,2.6582380705693955,5.822610429889037,4.63294273077574,5.0874466923147805,7.035776425001363,3.4243022899839204
62,8.258582846168899,11.517163735698261,16.570170963569122,14.04079022968822,11.224491968173927,8.597781303153655,18.06659766756349,15.256132692632624,7.230077962307107,3.403589839587057,5.552893911513876,6.578432997876889,11.196079623357646,6.676789976874032,9.104605932335774,2.0921500903833827,7.772106314406382,4.093159619486525,4.1799225991635645,6.225024957335438,3.519047408086722,1.357020882557912,4.764813079497471,6.154643511591344,9.779079111878733,13.945660047075837,2.4986170557978933,3.6670519138735194,4.376693818924652,4.566980301532686,6.299713953046085,10.113796742617204,5.986141119879864,5.1067933187638745,4.600420662733644,6.970128538106429,3.3749677921626464,5.57427893878811,5.175381783033605,4.246678764960859,5.874272880768114,5.057883976266515,3.201929466580076,5.85594539701426,4.112858746046055,4.42634673378415,5.846725899133695,2.023187277360448
63,7.756630781378712,12.29130451638511,15.997576295415504,12.733624848840334,10.324357377123299,8.048169304279321,18.268373281213073,15.408564078497527,6.770057642094609,2.632918545934981,5.2251672464011,5.6980964526695494,10.437334530368148,6.918114088834555,8.937221237296573,1.7887312761644165,6.80281976877441,4.87248343863753,5.027696580759318,6.89862223691546,2.389390403366072,1.322176197939429,4.009371081181697,7.302482058826586,8.287621447008707,14.434171977206832,1.7643761748361957,3.5220779211147817,4.806677400516,5.99202515245295,5.807874204200312,9.922662806133623,5.206363814244966,5.18333327338982,3.7455765332885163,5.124318933045435,5.068565640642337,4.726444151051448,4.7030817902159185,3.6817099475729105,4.6401408164613995,4.752416888231867,4.256395597296444,6.319700610239458,3.554144799062181,5.284841135947012,4.460114584016502,1.956312603465252
64,7.560787776656638,12.047034702799468,16.032610048963075,9.832906776514468,8.905395963626885,7.812097091394616,18.219719938486286,15.750106172592917,6.266220414121694,2.76148716878251,4.827919208321439,4.610901041649529,9.575718576463222,7.186541502605666,9.00993280561219,1.4511927247692011,6.693450330909931,5.461215663900981,6.200851448142251,6.3768968151154315,1.790231027800413,1.8470014472760778,3.164592225652969,8.455275127606901,6.660431579587025,14.402044936907096,2.301247655755432,3.3671319518094385,5.663318935304016,6.500345165372305,5.9997345939085625,9.649421548360236,3.665572828102285,5.398466504132325,2.0429552542189997,3.4221703189538153,6.350040567503022,4.878303679778386,5.36008901585583,3.691297913067486,4.5221528039766286,5.165183947518079,4.487228548117444,6.527190071928434,3.972350729690863,5.561642130919911,3.282544762012033,2.745514106082985
65,6.4309360927827015,11.138395703836721,16.176206912685675,7.936624277931852,8.292804416400589,7.40458272656776,17.974914083786587,15.977559798491141,5.636255375044031,3.4807518136118736,3.6663436225107717,4.992178145344347,9.826019310722371,7.205214133567183,9.091505668848225,2.0245198308452212,7.588039048230792,4.846525089209801,6.2239294675215495,5.171196090786901,2.0341361891123357,2.167008084261252,2.910665714093007,8.332102859828288,6.3430325280447635,13.32182738181122,3.3435992206323992,3.3805570646997145,5.341054712359849,7.0687315152934955,6.091121168534108,10.074484699420163,2.687990564987475,5.154934499465989,1.1496184332826473,2.8435868724682565,5.754791665161484,5.54459700088181,7.035451041711621,4.413592279402675,5.233140451641137,5.613912046425814,3.6500005652118097,5.966289462203329,4.494784626454034,5.154910922175849,2.7409962931987217,3.587143793691703
66,5.6392528182985195,10.482376321393021,16.818447138928924,8.283732012439051,8.480762393092819,7.043165748992585,16.81884057489559,15.980721961680945,4.424394858842356,2.611599300144163,2.014058031152197,6.5868507189546515,10.941636642293597,7.045950602348008,9.692866655180882,3.0347741405751374,8.667001521111091,3.851901431050864,5.673563663995029,4.6200164713928356,1.5695905392912233,2.0775947096768492,2.8928884487121582,7.352508635944777,6.193473153616725,12.06381009326026,3.3047345270401327,3.6872524775718865,4.273412533589735,7.664778811971669,5.665986097551368,11.10455879672567,2.7461869872865625,4.833679542275089,1.575217780233891,3.3270616532392125,4.206187088058403,5.797702732498325,8.678938144902059,5.001593355913527,5.975002125043864,6.145114548119428,3.2102973391596783,4.5756159135809105,4.004762139526303,4.506170524045788,2.631830917081868,4.292912725067673
67,6.366725488331385,9.936657113826652,17.34178796523756,9.290162295064361,8.874919014868425,7.328415326651033,15.645852205909053,15.60901160529551,2.879243403313805,0.2966758200761317,0.3662601149189658,7.101692469415637,11.578366293462652,7.952088259262339,10.242423351625442,3.846870500138437,9.119651231096519,3.7314945633313537,5.354745095090205,4.402863625654423,0.8892053839554066,1.7979324964898487,3.267103463691226,8.031483948869507,5.718639285231792,11.207831267988396,2.0103767745089773,4.402956543037648,3.9136762865360826,7.076453506297471,5.768756651800784,11.786932405735033,2.955973877078748,4.169859997367,2.5965109949513705,3.9943916517618097,4.9351487824000735,5.739099818955883,9.770260798602648,4.469206759205193,6.21583604892911,7.214276229189997,3.758937861246885,3.348361422751935,3.405266881962294,3.0236050916189248,2.384397798805502,4.0086386468690325
68,7.877672438983703,9.779335877548453,16.747070395259822,10.497745173181116,9.340876358480354,7.822277026493609,15.031389618386225,15.03574321294371,1.980871138342049,0.0,0.0,6.622456278554312,13.022407250970774,10.05143323262346,9.997183126724513,4.2592195514362965,9.084058974620765,4.4436427468653825,5.657014428850274,4.210599884903985,0.9946002384920618,0.9971099764424146,3.3393176467097407,8.769935571565961,5.971736031478955,11.324233116271184,0.8941215558261228,5.392400892573923,4.11495292783212,6.136127099333734,6.566340639798155,10.940833998001107,2.8651106534171413,3.289690575549182,4.113737070709565,4.495111990388043,6.260138428334922,5.609070289215303,9.616018694828794,4.120337726377368,6.3612639771422295,8.199838276903186,3.8461459382379326,3.323697996292221,3.3113258016658103,1.1809653605830157,2.25286281117962,3.4781215398106253
69,9.21332182925712,10.155529079651844,15.69865866625037,12.312562873052958,10.288287366525118,7.539311957159655,14.435408394404385,15.024472091542112,1.3949151216806177,0.24792844275219025,0.24099832401640225,6.579911205374341,15.297463976881529,11.549595791508345,8.777258701880765,3.823235754927905,9.394473393757014,5.151157302791935,6.85588498805242,4.04606757697421,1.238660925936199,0.0,2.9456057990696833,9.100629313800987,6.87530830810279,12.177663476329815,1.1530672880404838,5.8840295791334025,4.744366966524661,6.357874560004927,7.314483756775589,9.458782941208291,2.747771327669128,2.9265850683413457,5.268254181335445,4.736846011231348,7.538564310297335,5.560614423794637,8.712602294150045,5.5083537825395075,6.5832243234647265,8.280049484611602,3.0628659195489605,4.223059469559644,3.094311336130364,0.4322070224056148,2.6198219732661685,6.649080642075804
70,10.059266688964776,10.517227422399516,15.405540213442599,13.909048560161473,10.863825163408757,6.4551157538350505,14.548512101482617,15.302564963757028,0.8072850934365697,1.068725966747817,2.6042797930500767,7.617903300863893,16.291185938311404,11.596737459865063,7.273787604156262,3.1368734412052413,10.323010968628152,5.45947451999536,7.471469972739919,4.190968894094252,1.5075857716101022,0.0,3.386573764149133,9.433977786062993,8.173361654974117,12.020212131676068,2.2456195558914693,5.47365331037841,5.645319309165031,7.050022215816355,8.224828177473455,9.706661913735477,2.240011044173434,3.253383382796294,4.894236138707602,4.21328997554742,7.703105163819849,5.533942621532191,8.505208425044572,7.2431289996663795,6.158894650768628,7.827509587807042,2.863481646452233,4.82271415146245,3.059068418087783,0.7165469051731077,2.9802445455024484,24.003069171590607
71,10.234549921304007,11.345263428116219,16.18458825120381,13.915985638386726,11.434796537051563,5.431776170011238,15.818958221500228,15.60690690053733,1.3090070794534727,0.7338310457317836,4.984163305758446,9.573636289244295,15.226380291579927,11.029876883579282,7.3851136652217635,2.5888803712474915,10.416951560119179,5.651518956105983,6.24315870883572,4.876508497807556,1.995244666191469,0.0,4.237025366241985,10.419199397299465,9.853874721634968,11.092784641714083,2.6336429700837365,5.483662018676318,5.496060317965924,7.510137451798171,9.246142401704681,11.509056642024593,1.948970943623817,3.7429032977979038,4.1489548131014695,3.5321458665858225,6.229969987513653,5.417617614110907,9.253234437895102,7.185355726853496,5.749781970727852,7.5264402813669165,3.765741575676867,4.423930539192329,3.4764955248231852,1.0065280663425829,2.7027412559311723,78.29235866464884
72,9.978207659784553,13.21012012374841,16.821464943494593,13.040421940867754,11.497362287820552,4.601521407816075,16.662345861309102,15.880765719781852,2.1382543267220098,0.0,6.65679430193992,11.95546705445796,13.63732456989147,10.227547477726501,9.606930340651726,1.9742596042344476,9.556888869363227,5.7568096272343885,4.396510589775438,5.54237092252836,1.9904158698746541,0.0,3.3103168558335314,15.044183617063611,10.583655349758219,10.823094275374036,2.4701808274106933,6.837206441196038,4.519332019055808,8.302207204087814,9.778431417104148,13.615607471485843,2.0560255560289398,4.245800954403721,3.9329667189521675,4.129436975303686,4.6832606558052765,5.36888745287373,10.349468307611149,6.726590407125233,6.66159486090967,7.8047136877602865,4.775127650410905,3.9719402489811544,3.8233358082217728,1.2539864574923474,2.059453397908844,188.2127351533709
73,9.541274537311578,15.598426878843178,16.929160742394522,13.05356251105372,10.821226591917481,3.937177805307903,16.386253000812964,16.122639824133586,2.2919736659083054,0.0,7.299083111318062,15.146286695390167,13.894511208143763,9.951980933452239,12.026639730082952,1.7631944911580473,9.83290445987904,5.8753985570169025,4.121565170219619,6.257787492116546,1.5477284689262998,0.04250961333940512,2.673553730133428,22.521143348646667,10.209546319996939,10.777975661096699,3.004999464676491,8.415571205295992,4.059565671215291,9.4815191900087,9.984760497739128,15.564570452321613,1.7400810241254718,4.7107103448618375,3.3837163705530764,5.747877795196117,5.013011176494667,5.722804269307533,10.595181639432374,7.887855090215026,7.985084446476633,9.027472667322408,5.168069070469668,4.663934493601985,3.558716204756157,1.874688799686115,1.4823307805789288,324.30747634355055
74,8.973184522786077,17.359658611390177,17.830374335136675,13.879688106377458,10.694790982654226,3.701139346897535,16.28827795336672,17.358767742382014,1.7328384023076682,0.0,7.001673258330936,25.87777236627209,15.736839758368202,11.372276209911556,13.132688895226586,2.307410704437847,11.448272473470068,6.073907470386848,5.6331639083585445,6.82461745016917,2.0049197621553243,0.617879683181592,3.485721565705589,102.1866440740351,10.282483311089035,10.818211423229366,4.144973871799821,9.400996255680496,3.5615833585641123,10.643460703231526,10.356537878892384,16.706224326164918,1.2218605327627357,4.386520370362383,2.4384513017951726,7.497017376770662,6.076815516247047,6.531931562205179,9.295927719031736,9.710220236690313,8.204389607599367,11.243241415342174,5.342184922655796,5.742237776121345,2.248618889358585,2.2230268414489336,0.6595278413507529,404.5118477563622
75,8.789999999999997,17.41,19.35,15.509999999999998,11.29,3.6699999999999995,17.17,19.51,0.8200000000000001,0.0,4.819999999999999,93.36000000000001,17.230000000000004,13.4,13.619999999999996,3.22,12.46,5.93,7.06,6.509999999999999,3.4100000000000006,1.2600000000000002,3.2199999999999998,331.45999999999987,10.84,12.29,5.1,10.16,3.0599999999999996,11.37,10.83,17.189999999999998,1.15,3.5100000000000002,2.0900000000000003,9.680000000000001,6.369999999999999,7.279999999999999,7.69,11.53,8.27,13.95,5.31,6.570000000000001,0.7000000000000001,1.78,0.0,360.3
76,8.939999999999998,16.79,20.349999999999994,17.91,11.929999999999998,3.8399999999999994,18.37,21.0,0.0,0.0,4.319999999999999,321.38,18.04,14.489999999999997,14.439999999999998,3.6599999999999993,12.579999999999998,5.77,7.53,5.91,4.61,1.3499999999999999,2.29,1615.0299999999997,11.009999999999998,14.179999999999996,5.24,10.659999999999998,3.509999999999999,11.520000000000001,11.0,17.719999999999995,1.2199999999999998,3.259999999999999,2.3100000000000005,14.489999999999993,6.809999999999999,7.1,6.98,13.29,9.119999999999997,16.029999999999998,4.909999999999998,7.299999999999999,0.31999999999999995,1.2599999999999998,0.0,247.45999999999992
77,9.100807573638473,16.630178288137373,20.9802194655579,19.79831887714232,12.38593423472485,4.036366741234305,19.301335634629574,21.596770168229614,0.0,0.0,4.341391672123439,681.9611823446422,19.105457552009664,15.053181724645377,15.354765854814948,3.531601810099674,12.97567594182547,5.940822054173209,7.706605332822848,5.810252161651271,5.216822807703326,0.7836180138340332,1.5516090615516254,2369.627956937841,10.981217862980305,14.963579257885335,4.913011667575254,10.956620357460128,4.220478578163969,11.608261938025391,10.944807337503406,18.150255998878045,1.2775449868083646,3.316114620989666,2.486273039653391,25.227480236010166,7.273418087575306,6.46594035059069,6.907994585015161,14.560722601392552,9.92736659318182,17.152175687773873,4.606697549419,7.680643414150212,0.528840734059627,0.9569920501381611,0.0,159.15977060077842
78,9.33013700509226,17.095046775182745,21.774801617594946,21.060841224960804,12.88082076227413,4.033772944373741,20.231017471562676,21.938294497255715,0.0,0.0,4.3106308745805,1240.8784173370907,19.838809895074025,15.64640875040498,16.352085810849456,3.038384978848017,13.958557817673984,6.392245557329211,7.915821673158568,6.277511718970337,5.264632756666235,0.0,1.0319156656079465,2890.3544709072858,10.893229700165392,14.796630975988066,4.421841929710468,11.307436118860547,4.779775678680592,11.833165929079197,10.932433189817763,18.56519703187021,1.3799002262179445,3.245420098220259,2.5849129327992766,55.76877158021826,7.404111260756348,5.848129954696034,7.227485883443505,15.583657519438594,10.56164502044794,17.736239112605848,4.49534127439198,7.804807851669163,0.8403527497604297,0.7584324069280833,0.49185541873043187,95.04927233151824
79,9.620765415784954,17.974584218867413,22.94656679428482,21.700226269631322,13.51043626764891,3.7192648052927577,21.371423439361866,22.45377301054425,0.28341325432836284,0.0,4.226937298303918,1990.3170089434664,20.290625517665745,16.46193131628204,17.333748176570452,2.466165201621618,15.252673677182289,6.948381119461098,8.251345690441646,7.130975864017142,4.799767079117933,0.0,0.7727469114489856,3372.9133252957613,10.76348492279825,14.11443538208433,3.909882591443149,11.839275707480223,4.981067030963707,12.251523990047188,11.151673438710494,19.20274380717046,1.5718360840392094,2.8521467655874697,2.6472096496047266,136.64348461852168,7.168104113237608,5.611441805908114,7.82418188182405,16.44434341846949,11.145752241237707,18.018265399424326,4.5521172868216135,7.892746222110111,1.087538584766979,0.6676108262856676,0.950700169435524,49.69169417017323
80,9.84156036302262,19.346783802681497,24.40414967646916,21.726929242373654,14.236709490237669,3.254620403867932,22.69354259812619,23.293056582707315,1.249148325787489,0.0687588447713163,4.07618506810034,2808.335158204539,21.05448494038945,17.443383656130596,18.145781448409828,2.121802315753058,16.39965841535394,7.418758855343134,8.754730484673555,8.067874174102522,3.9972725581220794,0.0,0.9106833566113651,3493.798046191323,10.680535553030323,13.337668490380198,3.4224082628923487,12.57480535625279,4.780056965156,12.903536164745978,11.648554781997419,20.255383226271498,1.8492744501205451,2.1455515261627265,2.620178432510111,315.6152150936178,6.819146501823855,5.921445021104769,8.571362741685611,17.02175265119997,11.754204333798345,18.089487467813406,4.715999440262261,8.067427202389426,1.2208800551935794,0.7656672285140602,1.026463352440592,27.295377550908487
81,9.896890729878365,21.972422926864933,25.94951279389605,21.659519910168342,15.098183826794358,3.1600215823737394,24.061992289217844,24.521761889413966,2.1652846237920893,0.23137346045701665,4.006290565502527,3508.9655333426977,21.96640165217856,18.475237502173204,18.92216586836221,2.2077258085935605,17.151030215934853,7.683864811180994,9.486244359585086,8.684565483126022,3.3537842651437595,0.0,1.3514725467975763,3246.791467217374,10.941698191653472,13.04024862221063,2.930040014066686,13.581542314942423,4.50684523359903,13.817843077615692,12.309512788822019,21.719629339462404,2.1588755843358274,1.3462241364250265,2.4179973747628263,652.0795735265813,6.764843199665587,6.462213255755426,9.248601752014979,17.389079067225268,12.388613232374356,18.26939703776032,4.820900359638393,8.210555504900046,1.2019897848913017,0.986582061248825,1.024366889686746,18.705205480043194
82,9.874669911207599,24.229390627662408,27.336016224316236,21.946309409422778,16.227070413951907,3.165546435397578,25.299504085477842,26.129786115216714,2.6612621778360728,0.21807959214909622,3.927330019681102,3896.1655472530497,22.843936796849395,19.49320369706598,19.92432595235483,2.6442420239414925,17.72051509069316,7.785198306916923,10.547301251932415,8.825836021415988,3.0459816540013605,0.0,1.9596679090379607,2707.105256168691,11.72920956575497,13.426796235973178,2.477017387191008,14.901625301289485,4.515623285299714,14.989967122640534,13.07937630188169,23.316810516720995,2.4272467951162375,0.768447592995213,2.1486531009452556,1181.4603565915095,7.033202012087272,6.805288997456848,9.764977325225011,17.737344039501394,12.893430711439226,18.783147286209747,4.841012242983958,8.069425239547119,1.104809516832757,1.1472963694616436,1.254599872225006,16.93616031982461
83,10.013023141218898,25.39925551857523,28.503344843180113,22.79353393044195,17.680676612480582,3.176157870002243,26.34106185380745,28.056818585901382,2.5869924615999538,0.3053543117717542,3.6872690518366835,3836.8160242205518,23.61404054920795,20.5258605749976,21.275601670600075,3.2212023910402614,18.490491215163477,7.872467119378029,12.03344420988754,8.622879536175233,2.882532502537791,0.19493682084109631,2.6173958314365198,2003.6385620974506,12.936054123793458,14.293176042486188,2.169176820186986,16.406153696049035,4.985260259929623,16.349622331079125,14.015922960429835,24.84412149651093,2.6216242508138654,0.6610071329201825,2.063738646176193,1886.7733795024603,7.466523512111487,6.830884434093263,9.973488421829847,18.230396569249898,13.152733481039062,19.739903208606176,4.866034247559229,7.569964309131,1.139038846217818,1.1164390503317192,1.6998556823579136,17.973375837411297
84,10.574492765562471,27.370370923975646,29.710984947388837,24.11624714034664,19.31835573339667,3.7505830686066095,27.30226060291393,30.194162144321744,2.0918328776691695,0.34269056316887897,3.2711443823679933,3325.2528100806494,24.326632020369647,21.691798479013848,22.816334961454512,3.7485066239427125,19.716071938563005,8.10046299482737,13.940358169743511,8.430188890414822,2.4561031986199926,0.6072313091271895,3.22136664563807,1310.3468662989656,14.17623463067735,15.169122590137368,2.1330937323981325,17.750900085367924,5.830156541299046,17.74716743729504,15.252810348172105,26.438548395993713,2.7695297951833844,1.0728501237295103,2.3972459070491907,2673.406493468697,7.980415653849429,6.899660354382795,9.736858189950764,18.877469185008678,13.253691652509087,21.14434328124848,5.016898455905455,6.991101882652729,1.5623781266125545,0.9471831572523718,1.9359661722269228,19.373324832973257
85,11.508737029983438,29.97694298336324,31.336902893063858,25.62308324903728,20.859841750300184,4.554813669917623,28.295183320194376,32.33555462580668,1.5533900866591261,0.14364427736564372,2.8454517388694933,2525.8754092063714,25.18229350150975,23.102601326015346,24.28481779995266,4.125055854444153,21.349642344843826,8.418412181917727,15.966109104284238,8.584309039231085,1.614127823377968,0.8317898825179676,3.595923096583052,757.7828268124105,15.226545215488393,15.795298945821232,2.448246994535639,18.644885979745734,6.808394873813338,19.006561638642186,16.7880539046556,28.48212642396877,2.866624742794484,1.7724983065836173,2.9947727687661314,3351.9700508362653,8.744421454069409,7.38386869785621,9.77108465063784,19.45277487175112,13.476177331245953,22.865649767494407,5.300165756122821,6.7213423571677815,2.3105861286935383,0.8835179225468285,1.640567750791787,19.907510219912943
86,12.47935912973953,32.712480139733906,33.54123695901005,27.129220745812688,22.197969242081086,5.027060196676779,29.336405531394174,34.340230827247076,1.313985522109322,0.0,2.4667364374631697,1666.215958690068,26.38562248657432,24.86055598214981,25.62540931443089,4.356469914765151,23.163296912625615,8.648166851509833,17.753780374722428,9.20168690330989,0.5000524588029543,0.9853539851282497,3.5519652372678254,392.6663841350027,16.09722442711993,16.215645944231948,3.001849280118938,19.19163974962815,7.691074840589139,20.082353069256847,18.53184652758392,31.12066730234451,2.92801617951369,2.49385392250854,3.5536517288998657,3725.7606427845067,9.909808632955656,8.236311590378811,10.379361797080286,19.859741383660463,14.072767895671742,24.72037084659229,5.662750014944289,6.9386895448012895,3.1115869413175554,1.0583998847675322,0.9475947643114627,19.03507677089298
87,13.075475057176506,35.37452099994628,36.143332209958366,28.637230662651753,23.438675135460212,4.826416274195032,30.40016792671672,36.16694443063209,1.517567647410266,0.0,2.0817419432625806,949.8541183294552,27.973972384543245,26.98584113230834,26.998418695475813,4.49223053936891,24.926471871992767,8.647424894401954,19.09332941707164,10.10535746138753,0.0,1.217648440362631,2.9829524700311874,188.9738248204392,16.904551040370823,16.603520647746645,3.5216898108253254,19.789369654622366,8.34446316188612,21.08017695802703,20.36319031683936,34.096950759934856,3.011202944751735,3.060075544970092,3.844007738708905,3661.409561782802,11.421020781357502,9.033612331959354,11.265924619400135,20.283147729581472,15.143516766222664,26.522815943995177,6.04029965774519,7.571367415734468,3.6408593475841404,1.3939139998515229,0.33080263256583337,16.681615975982446
88,13.176895222132451,37.81538216207578,38.65128508731917,30.268717799225712,24.74791207289555,4.107612460553361,31.56515736716871,37.8286682082061,1.992739009047569,0.0,1.7369426725425228,469.87114293945774,29.62358765303944,29.27168555146588,28.58612430120292,4.498834655193838,26.58429272497307,8.535784393541615,20.10100746598399,10.85647892364965,0.0,1.4777934578346137,2.011222927798605,92.21037735987564,17.633717490257816,16.926208494229087,3.7619299925695966,20.720324659300243,8.769866576196572,22.18117254777782,22.192316891401585,36.824121025336794,3.2116307749745836,3.426778169568454,3.9322118580589365,3163.438340847567,12.875015023786661,9.349945060641835,12.11329203425298,21.16943516244902,16.56367190989381,28.13260514940813,6.391404848158894,8.444939376871632,3.7123710757314483,1.6523399882406915,0.14761817491912352,13.187879244643966
89,13.053391591362308,39.985640513768764,40.701086251717825,32.14171132505183,26.159891803088673,3.369016764508065,32.97988627113815,39.420002098748014,2.3990238976816656,0.0,1.6438966100834622,209.39332792976822,30.906038389176153,31.282858957881675,30.44210684546089,4.236009331199524,27.78511801566364,8.580531492583637,21.021698461933678,11.219329555988807,0.0,1.5838384179649223,1.0610323838411397,52.89642417220224,18.2993398113159,17.109770227385827,3.7905279629946182,22.021429250201802,9.050601313246794,23.519813541317824,23.993930607530217,39.00142114688858,3.594535819154102,3.5496928130688743,4.146693440565563,2387.9266082033964,13.697403213856155,9.069010199096379,12.742569705701419,22.73989010583062,18.116405874935605,29.565394679256833,6.6244463620792935,9.474074505881394,3.318783785315628,1.7407351811164051,0.3312235022623666,9.236460566723906
90,13.097789265243378,41.964421453837716,42.196784138970685,34.31105777624627,27.561869897831553,3.028752586107214,34.71204915570803,41.10630334597416,2.495908626142711,0.0,1.8811605685587316,95.83210567580437,31.813323287610814,32.76584250752665,32.5649839337085,3.6606940150073317,28.397091118907714,9.026147760288708,22.017714525824687,11.317891502034344,0.0,1.4408450132852282,0.43443495855667863,37.60031987102004,19.031720324537954,17.198645837627407,3.837434519011533,23.61452340555732,9.222849422235152,25.109001384688916,25.771320396009543,40.72307749971531,4.121313350634571,3.4133589689147836,4.5440348887962765,1560.6001478883422,13.49819598550079,8.337862279029254,13.214489226909333,24.84201027337988,19.579067058489507,30.951365563127823,6.633068006416049,10.565409427146504,2.6184110162708754,1.7868073128084405,0.6088767271964971,5.647870297756731
91,13.553346850026983,43.979963055069945,43.35523879836526,36.746964592752526,28.75261083746952,3.0915750987689883,36.64907424812657,43.09290799855656,2.353832469838151,0.0,2.169587743401401,54.14059838410607,32.93220373182859,33.98967000264743,34.949384852367004,2.980809620465099,28.949622346952516,9.940582892054465,23.038909922961565,11.613996312656685,0.0,1.2068917224475075,0.3005997878869833,31.25278144136995,20.055792398139648,17.416132069856676,4.053547352813377,25.426782533129057,9.190403582245796,26.80335342463789,27.5119688467556,42.417013127816844,4.6240025422383395,3.0990448906785653,4.671364657512145,882.2902867798465,12.377363626365852,7.473000840492909,13.831070733647744,26.98151854024743,20.7836727527749,32.44828606905937,6.3872658801490605,11.51408892277207,1.8868405323707986,2.0832432911564807,0.7733093128943651,3.1260181392217294
92,14.417531780551831,46.37585501117114,44.60614693600295,39.401444086649676,29.655004292000534,3.277423608366854,38.65165240927838,45.53546669268878,2.2870155331806687,0.0,2.159431453420292,40.45377352759253,34.3027876789613,35.55183610109004,37.42196096514262,2.474983037460264,30.077868359876987,11.134419300448704,23.95906944055798,12.44701525210222,0.0,1.183673615431123,2.2263649532292895,24.288756873575355,21.36005665780983,17.905815555110667,4.244379135969924,27.34222955242441,8.844315752924825,28.379084780957154,29.154089334254515,44.5077733339914,4.957173591886305,2.8517975903712407,4.643693275053118,432.176178637665,10.932392298954541,6.889720789332046,14.788449827637136,28.780627268562473,21.646730670648342,34.08279788182897,6.123118079229833,12.087601344146572,1.3401445627505362,2.7217094823219745,0.8245836913907926,1.8653590363809043
93,15.559400494165684,49.278835746005385,46.319656248741424,42.23087124218624,30.385619592297537,3.361013189009833,40.66191447551644,48.460867649138684,2.4403711170405753,0.0,1.836793760896355,34.2953079998596,37.00753169489762,37.776249280193156,39.673520495180085,2.2612265820201984,31.743147756318876,12.293611211626992,24.686601946493923,13.74460293396918,0.0,1.5247335156145585,5.048526043291635,16.630698060077847,22.751164569865928,18.776657945752973,4.204215898095339,29.21210646879068,8.33877251461866,29.69722958325359,30.63553604954693,47.1716655330732,4.998995381521519,2.851766156802023,4.544204293368217,192.17814277919032,9.805569512270914,6.912139510266648,16.050155770988496,30.23504860831991,22.224783447221004,35.79456929962569,5.956852660825546,12.252557529830318,1.0415907261177144,3.6036482652290562,0.744944490462936,1.6028771152075327
94,16.790705344671657,52.48781361542649,48.670169178485146,45.18425668329962,31.202324278691442,3.2931916925559213,42.69625268335037,51.72537031350856,2.6961060679455566,0.0,1.5365054681003427,29.691647825203756,41.681662267994625,40.521321658621346,41.44055445751384,2.2408242072656175,33.35144608447355,13.136657549016048,25.22613095542201,15.052962063144292,0.0,2.1381958020195166,5.801815673751261,13.57089406415219,24.021849078699972,19.927273126786435,3.9252583762650812,30.939764424230297,8.06597997226458,30.79088438536704,31.92075469938249,50.27288180192184,4.6895456706049865,3.057344435541736,4.250618387155014,87.71928631141766,9.402122635893338,7.608427418198181,17.381468812498778,31.67895006172712,22.74347238425963,37.518529339962626,5.9948218565356,12.23798561577802,0.9040843161030451,4.358414747436727,0.6923759079609244,1.7955136524314987
